id,name
1094,Lagisca extenuata
1095,Polynoe kinbergi
1096,Sigalionidae
1097,Pholoe sp.
1098,Sthenelais sp.
1099,Sthenelais limicola
1100,Sthenelais boa
1101,Sthenelais jeffreysi
1102,Sthenelais zetlandica
1103,Leanira sp.
1104,Pisionidae
1105,Pisione sp.
1106,Pisione remota
1107,Notophyllum foliosum
1108,Eulalia sp.
1109,Eulalia pusilla
1110,Eulalia bilineata
1111,Eumida sp.
1112,Eumida sanguinea
1113,Eumida punctifera
1114,Anaitides groenlandica
1115,Genetyllis lutea
1116,Chaetoparia nilssoni
1117,Mystides sp.
1118,Mystides southerni
1119,Mystides limbata
1120,Mysta sp.
1121,Mysta barbata
1122,Eteone sp.
1123,Eteone flava
1124,Eteone lactea
1125,Hesionidae
1126,Syllidia sp.
1127,Syllidia armata
1128,Kefersteinia cirrata
1129,Pilargidae
1130,Pilargis verrucosa
1131,Typosyllis sp.
1132,Typosyllis armillaris
1133,Typosyllis hyalina
1134,Syllides sp.
1135,Sphaerosyllis tetralix
1136,Sphaerosyllis hystrix
1137,Nereididae
1138,Platynereis dumerilii
1139,Neanthes virens
1140,Neanthes succinea
1141,Nereis sp.
1142,Nereis diversicolor
1143,Nereis pelagica
1144,Nephtys caeca
1145,Nephtys longosetosa
1146,Nephtys paradoxa
1147,Nephtys cirrosa
1148,Aglaophamus sp.
1149,Aglaophamus rubella
1150,Aglaophamus malmgreni
1151,Sphaerodoridium balticum
1152,Sphaerodoridium distichum
1153,Glyceridae
1154,Glycera capitata
1155,Goniadidae
1156,Goniada sp.
1157,Goniada norvegica
1158,Goniada pallida
1159,Goniadella bobretzkii
1160,Onuphidae
1161,Hyalinoecia tubicola
1162,Onuphis sp.
1163,Eunicidae
1164,Eunice sp.
1165,Eunice norvegica
1166,Eunice pennata
1167,Lumbrineridae
1168,Arabellidae
1169,Dorvilleidae
1170,Ophryotrocha longidentata
1171,Sedentaria
1172,Orbiniidae
1173,Orbinia sp.
1174,Orbinia sertulata
1175,Poecilochaetus serpens
1176,Apistobranchus tullbergi
1177,Spionidae
1178,Laonice sp.
1179,Spio armata
1180,Spio goniocephala
1181,Pygospio sp.
1182,Pygospio elegans
1183,Polydora ligni
1184,Polydora ciliata
1185,Polydora caulleryi
1187,Polydora pulchra
1188,Spiophanes sp.
1189,Aonides paucibranchiata
1190,Scolelepis sp.
1191,Scolelepis foliosa
1192,Scolelepis squamata
1193,Malacoceros fuliginosus
1194,Paraonidae
1195,Paraonis sp.
1196,Paraonis fulgens
1197,Paraonis gracilis
1198,Aricidea sp.
1199,Aricidea minuta
1200,Aricidea jeffreysi
1201,Magelonidae
1202,Magelona sp.
1203,Magelona papillicornis
1204,Spiochaetopterus typicus
1205,Caulleriella sp.
1206,Caulleriella zetlandica
1207,Caulleriella serrata
1208,Tharyx sp.
1209,Tharyx marioni
1210,Chaetozone sp.
1211,Flabelligeridae
1212,Pherusa sp.
1213,Pherusa falcata
1214,Diplocirrus sp.
1215,Brada sp.
1216,Scalibregmatidae
1217,Lipobranchus jeffreysii
1218,Opheliidae
1219,Travisia forbesii
1220,Ophelia limacina
1221,Ophelia rathkei
1222,Ophelina sp.
1224,Capitella sp.
1225,Heteromastus sp.
1226,Praxillura longissima
1227,Asychis biceps
1228,Microclymene acirrata
1229,Euclymene sp.
1230,Petaloproctus tenuis
1231,Rhodine sp.
1232,Nicomache sp.
1233,Nicomache lumbricalis
1234,Nicomache trispinata
1235,Nicomache personata
1236,Oweniidae
1237,Owenia sp.
1238,Myriochele heeri
1239,Myriochele danielsseni
1240,Pectinariidae
1241,Petta pusilla
1242,Pectinaria sp.
1243,Melinna sp.
1244,Ampharete falcata
1245,Ampharete baltica
1246,Sosane sp.
1247,Sosane sulcata
1248,Trichobranchus sp.
1249,Trichobranchus glacialis
1250,Streblosoma sp.
1251,Thelepus cincinnatus
1252,Nicolea sp.
1253,Nicolea venustula
1254,Nicolea zostericola
1255,Lanice conchilega
1256,Eupolymnia nebulosa
1257,Amphitrite sp.
1258,Amphitrite cirrata
1259,Neoamphitrite sp.
1260,Neoamphitrite figulus
1261,Sabellides octocirrata
1262,Pista maculata
1263,Pista sp.
1264,Sabella penicillus
1265,Branchiomma bombyx
1266,Potamilla reniformis
1267,Euchone sp.
1268,Chone duneri
1269,Myxicola infundibulum
1270,Ditrupa arietina
1271,Cylichna cylindracea
1272,Cardium ovale
1273,Cucumaria sp.
1274,Echinocardium sp.
1275,Echinocardium pennatifidum
1276,Irregularia
1277,Echinoidea
1278,Spatangus purpureus
1279,Spatangidae
1280,Spatangus sp.
1281,Astropecten irregularis
1282,Psilaster andromeda
1283,Asterias rubens
1284,Geryon trispinosus
1285,Kophobelemnon stelliferum
1286,Funiculina quadrangularis
1287,Virgularia tuberculata
1288,Stylatula elegans
1289,Fabriciinae
1290,Gammaridea
1291,Montacuta substriata
1292,Retusa sp.
1293,Natica montagui
1294,Nassa sp.
1295,Macrochaeta clavicornis
1296,Nucula nitidosa
1297,Crangonidae
1298,Acidostoma obesum
1299,Corymorpha sp.
1300,Diastyloides biplicata
1301,Retusa umbilicata
1302,Leptostylis macrura
1303,Bathymedon longimanus
1304,Parathemisto gaudichaudi
1305,Synchelidium tenuimanum
1306,Praxillella affinis
1307,Nuculana pernula
1308,Nuculana minuta
1309,Yoldiella tomlini
1310,Jassidae
1311,Parathemisto abyssorum
1312,Cyprina islandica
1313,Polyplacophora
1314,Macoma sp.
1315,Spisula sp.
1316,Chaetoderma nitidulum
1317,Diastylis rathkei
1318,Pleurogonium rubicundum
1319,Sphaerosyllis sp.
1320,Sphaerodorum sp.
1321,Mya sp.
1322,Venus sp.
1323,Sphaerodoridium sp.
1324,Venus gallina
1325,Tellina sp.
1326,Scrobicularia plana
1327,Thracia sp.
1328,Nototropis vedlomensis
1329,Monoculodes tenuirostratus
1330,Corophium insidiosum
1331,Pholoe baltica
1332,Mytilidae
1333,Amphipoda
1334,Cumacea
1335,Diastylis sp.
1336,Nymphon sp.
1337,Harmothoe impar
1338,Syllis gracilis
1339,Chlamys septemradiatus
1340,Diastylis resima
1341,Podoceropsis sophia
1342,Eusirus leptocarpus
1343,Pterygocythereis jonesii
1344,Opisthobranchia
1345,Eclysippe vanelli
1346,Cardium echinatum
1347,Leptostylis sp.
1348,Pardalisca tenuipes
1349,Liljeborgia macronyx
1350,Ampelisca gibba
1351,Campylaspis costata
1352,Brachydiastylis resima
1353,Ischyrocerus megacheir
1354,Hemilamprops rosea
1355,Hemilamprops cristata
1356,Hemilamprops assimilis
1357,Leucon fulvus
1358,Eudorella hirsuta
1359,Eudorella sp.
1360,Diastylidae
1361,Diastylis rugosa
1362,Diastylis echinata
1363,Diastylis rostrata
1364,Diastylis spinosa
1365,Campylaspis rubicunda
1366,Campylaspis sp.
1367,Cyathura carinata
1368,Gnathia oxyuraea
1369,Astacilla longicornis
1370,Arcturella dilatata
1371,Idotea sp.
1372,Pleurogonium inerme
1373,Desmosoma sp.
1374,Ilyarachna longicornis
1375,Pseudarachna hirsuta
1376,Eurycope sp.
1377,Isopoda
1378,Apseudes spinosus
1379,Sphyrapus anomalus
1380,Macrura
1381,Calocarides coronatus
1382,Upogebia stellata
1383,Upogebia deltaura
1384,Callianassa subterranea
1385,Corystes cassivelaunus
1386,Portunidae
1387,Carcinus maenas
1388,Macropipus holsatus
1389,Ostracoda
1390,Cypridina megalops
1391,Cypridina norvegica
1392,Philomedes lilljeborgi
1393,Asterope mariae
1394,Cytheridea papillosa
1395,Leptocythere pellucida
1396,Hemicythere angulata
1397,Hemicythere sp.
1398,Cythereis tuberculata
1399,Cythereis dunelmensis
1400,Cythereis jonesi
1401,Loxoconcha granulata
1402,Cytheropteron latissimum
1403,Macrocythere simplex
1404,Hyperiidea
1405,Scina borealis
1406,Harpinia sp.
1407,Amphilochoides serratipes
1408,Gitana sarsi
1409,Gitana sp.
1410,Metopa sp.
1411,Iphimedia obesa
1412,Halice abyssi
1413,Liljeborgia fissicornis
1414,Liljeborgia brevicornis
1415,Oedicerotidae
1416,Synchelidium intermedium
1417,Synchelidium sp.
1418,Monoculodes sp.
1419,Nototropis swammerdami
1420,Dexamine spinosa
1421,Eusirus minutus
1422,Rhachotropis helleri
1423,Rhachotropis macropus
1425,Moera loveni
1426,Microdeutopus anomalus
1427,Microdeutopus gryllotalpa
1428,Microdeutopus sp.
1429,Photidae
1430,Photis longicaudata
1431,Protomedeia fasciata
1432,Leptocheirus hirsutimanus
1433,Parajassa pelagica
1434,Jassa pusilla
1435,Jassa pulchella
1436,Ericthonius sp.
1437,Corophium volutator
1438,Laetmatophilus tuberculatus
1439,Dulichia porrecta
1440,Dulichia monacantha
1442,Dulichia sp.
1443,Caprellidea
1444,Cheirocratus sp.
1445,Lacuna sp.
1446,Littorina littorea
1447,Hydrobia ulvae
1448,Hydrobia sp.
1449,Cingula turgida
1450,Alvania abyssicola
1451,Alvania jeffreysi
1452,Rissoidae
1453,Rissoa parva
1454,Rissoa inconspicua
1455,Rissoa albella
1456,Rissoa membranacea
1457,Rissoa violacea
1458,Bittium reticulatum
1459,Skeneopsis planorbis
1460,Epitonium clathratulum
1461,Eulimidae
1462,Balcis sp.
1463,Natica clausa
1464,Neptunea antiqua
1465,Nassa incrassatus
1466,Philbertia anceps
1467,Mangelia brachystoma
1468,Mangelia attenuata
1469,Acteon tornatilis
1470,Eulimella laevis
1471,Tectibranchiata
1472,Diaphana globosa
1473,Diaphana hyalina
1474,Diaphana sp.
1475,Retusa obtusa
1476,Cylichna propingua
1477,Scaphander sp.
1478,Scaphopoda
1479,Nuculidae
1480,Nucula nucleus
1481,Nucula sp.
1482,Malletia obtusa
1483,Anomia squamula
1484,Anomiidae
1485,Lima sp.
1486,Modiolus modiolus
1487,Musculus sp.
1488,Astarte sp.
1489,Lucina borealis
1490,Myrtea spinifera
1491,Cardium edule
1492,Cardium lamarcki
1493,Cardium sp.
1494,Veneridae
1495,Dosinia exoleta
1496,Dosinia sp.
1497,Mysia undata
1498,Tapes pullastra
1499,Tellina tenuis
1500,Abra sp.
1501,Spisula subtruncata
1502,Hiatella sp.
1503,Mya arenaria
1504,Cuspidaria abbreviata
1505,Cuspidaria rostrata
1506,Cadulus sp.
1507,Diplocirrus hirsutus
1508,Erythrops erythrophthalma
1509,Erythrops serrata
1510,Prionospio multibranchiata
1511,Leucon pallidus
1512,Hinia reticulata
1513,Psammechinus miliaris
1514,Photis reinhardi
1515,Bodotria pulchella
1516,Campylaspis glabra
1517,Dodecaceria concharum
1518,Lepidonotus squamatus
1519,Caulleriella caputesocis
1520,Kellia suborbicularis
1521,Pseudeulalia exigua
1522,Jasmineira candela
1523,Mysella sp.
1524,Harmothoe micraspis
1525,Ampharete grubei
1526,Parophryotrocha isochaeta
1527,Conchoecia borealis
1528,Pantopoda
1529,Microphthalmus sp.
1530,Hauchiella tribullata
1531,Anaitides lineata
1532,Ophelina abranchiata
1533,Amphilochoides odontonyx
1534,Limnoria lignorum
1535,Lacuna pallidula
1536,Diastylis boecki
1537,Drilomorpha
1538,Euclymeninae
1539,Polycirrus latidens
1540,Crustacea
1541,Spiomorpha
1542,Philine quadrata
1543,Echinodermata
1544,Tharanis moerchi
1545,Neptunea despecta
1546,Invertebrata
1547,Balanus balanus
1548,Asteroidea
1549,Trachyleberis dunelmensis
1550,Decapoda
1551,Rhaphidrilus sp.
1553,Flabelligera affinis
1554,Macrochaeta polyonyx
1555,Nereis elitoralis
1557,Yoldiella sp.
1558,Harmothoe villosa
1559,Montacuta sp.
1560,Chlamys sp.
1561,Gnathia sp.
1562,Montacuta voeringi
1563,Ampelisca amblyops
1564,Amblyops abbreviata
1565,Conchoecia obtusata
1566,Anaitis jeffreysi
1567,Hemilamprops sp.
1568,Panthalis oerstedi
1569,Microphthalmus aberrans
1570,Dorvillea sp.
1571,Stauronereis caecus
1572,Eulima sp.
1573,Capitellides giardi
1574,Raphitoma anceps
1575,Pennatulidae
1576,Scaphander punctostriatus
1577,Cnidaria
1578,Polycirrus plumosus
1579,Ceriantharia
1580,Scalariidae
1581,Odostomia acuta
1582,Hirudinea
1583,Philine catena
1584,Sabellinae
1585,Cingula alderi
1586,Marthasterias glacialis
1587,Gammarus sp.
1588,Podoceropsis nitida
1589,Astarte elliptica
1590,Thryphosites longipes
1591,Anonyx nugax
1592,Caprella sp.
1593,Scopelocheirus hopei
1594,Pedicellaster typicus
1595,Harpinia truncata
1596,Pontoporeia femorata
1597,Idotea granulosa
1598,Solenidae
1599,Aora typica
1600,Caprella linearis
1601,Acera bullata
1602,Caprellidae
1603,Parvicardium ovale
1604,Holothuroidea
1605,Buccinidae
1606,Macoma balthica
1607,Musculus marmoratus
1608,Musculus discors
1609,Mytiloida
1610,Pseudoprotella phasma
1611,Balcis devians
1612,Microdeutopus propinqus
1613,Sabella crassicornis
1614,Scolelepis fuliginosus
1615,Polycirrus medusa
1616,Gibbula cineraria
1617,Processa edulis
1618,Spirontocaris sp.
1619,Eupolymnia sp.
1620,Alvania sp.
1621,Anomia patelliformis
1622,Athanas nitescens
1623,Pisidia longicornis
1624,Pandalina brevirostris
1625,Hyas araneus
1626,Crepidula fornicata
1627,Ostrea edulis
1628,Capitomastus sp.
1629,Ophiuroidea indet.
1631,Erichtonius sp.
1632,Streblosoma intestinale
1633,Laphania boecki
1634,Conchoecia elegans
1635,Rachotropis macropus
1636,Conchoecia sp.
1637,Leaena ebranchiata
1638,Neoamphitrite grayi
1639,Pomatoceros triqueter
1640,Saxicavella jeffreysi
1641,Synchelidium haplocheles
1642,Nicomache lumbricalis
1643,Eurystheus melanops
1644,Eurystheus erythropthalmus
1645,Melita dentata
1646,Inachus dorsettensis
1647,Portunus sp.
1648,Ampelisca diadema
1649,Phoronis sp.
1650,Thracia phaseolina
1651,Ampharete finmarchica
1652,Processa sp.
1653,Erythrops elegans
1654,Erythrops sp.
1655,Crangon allmanni
1656,Philocheras bispinosus
1657,Mysidacea
1658,Dodecaceria sp.
1659,Arcinella plicata
1660,Harpinia pectinata
1661,Processa canaliculata
1662,Scopelocheirus crenatus
1663,Pavonaria finmarchica
1664,Leucon sp.
1665,Pagurus sp.
1666,Paguridae
1667,Echinocucumis hispida
1668,Pyramidellidae
1669,Pycnogonida indet.
1670,Lottiidae
1671,Diastylis glabra
1672,Eurycope producta
1673,Onchnesoma squamatum
1674,Amphiuroidea
1675,Leptosynapta inhaerens
1676,Exogone dispar
1677,Nicomache sp.
1678,Cirratulus sp.
1679,Samythella sp.
1680,Heterospio sp.
1681,Thyasira croulinensis
1682,Mangelia sp.
1683,Thyone raphanus
1684,Cirratulus filiformis
1685,Bathyporeia elegans
1686,Cardium nodosum
1687,Thyasira granulosa
1688,Dentalium entalis
1689,Thyasira gouldi
1690,Solenogastres
1691,Lumbriclymene cylindricauda
1692,Marphysa sp.
1693,Funiculina sp.
1694,Campylaspis horrida
1695,Haploops tenuis
1696,Luidia sp.
1697,Macropipus sp.
1698,Terebellomorpha
1699,Hyperia sp.
1700,Portunus depurator
1701,Phtisica sp.
1702,Hyas coarctatus
1703,Diastylis tumida
1704,Crangon sp.
1705,Phtisica marina
1707,Ophiura robusta
1708,Psolus phantapus
1709,Scalibregma sp.
1710,Anobothrus gracilis
1711,Antinoella sarsi
1712,Prionospio fallax
1713,Antinoella sp.
1714,Harmothoe elisabethae
1715,Pholoe assimilis
1717,Mediomastus sp.
1718,Hesionides sp.
1720,Ampharete acutifrons
1721,Praxillella praetermissa
1722,Eunereis elitoralis
1723,Eunereis longissima
1724,Pholoe pallida
1725,Pholoe inornata
1726,Galathowenia oculata
1727,Aricidea suecica
1728,Enipo kinbergi
1729,Levinsenia gracilis
1730,Scolelepis bonnieri
1731,Polydora socialis
1732,Alvania subsoluta
1733,Monia squama
1734,Heteranomia squamula
1735,Bathyarca pectunculoides
1736,Vitreolina philippi
1737,Melanella sp.
1738,Acanthocardia echinata
1739,Cerastoderma edule
1740,Cerastoderma glaucum
1741,Cerastoderma minimum
1742,Cerastoderma scabrum
1743,Cerastoderma ovale
1744,Cerastoderma sp.
1745,Pseudamussium septemradiatum
1746,Similipecten similis
1747,Pecten similis
1748,Obtusella intersecta
1749,Crisilla semistriata
1750,Pseudosetia turgida
1751,Phaxas pellucidus
1752,Tropidomya abbreviata
1753,Cylichna occulta
1754,Antalis entalis
1755,Antalis sp.
1756,Clathrus clathratulus
1757,Haliella stenostoma
1758,Leptochiton asellus
1759,Pseudomalletia obtusa
1760,Musculus tumida
1761,Hinia incrassata
1762,Hinia pygmaea
1763,Hinia sp.
1764,Lunatia alderi
1765,Lunatia montagui
1766,Lunatia pallida
1767,Hyala vitrea
1768,Teretia teres
1769,Teretia anceps
1770,Rissoa sarsii
1771,Epitoniidae
1772,Venerupis pullastra
1773,Clausinella fasciata
1774,Chamelea gallina
1775,Yoldiella nana
1776,Yoldiella philippiana
1777,Astarte montagui
1778,Astarte borealis
1779,Parvicardium scabrum
1780,Crenella decussata
1781,Eurystheus maculatus
1782,Jassa falcata
1783,Ischyroceridae
1784,Liocarcinus depurator
1785,Liocarcinus holsatus
1786,Microdeutopus damnoniensis
1787,Maera loveni
1788,Atylus swammerdami
1789,Atylus vedlomensis
1790,Pontophilus bispinosus
1791,Liocarcinus sp.
1792,Westwoodilla caecula
1793,Corophium crassicorne
1794,Pleurogonium spinosissimum
1795,Caprella septentrionalis punctata
1796,Caprella septentrionalis
1797,Jassa sp.
1798,Michteimysis mixta
1799,Ericthonius difformis
1800,Chiridius armatus
1801,Pseudaetideus armatus
1802,Gastrosaccus spinifer
1803,Phoxocephalus holbolli
1804,Pontoporeia affinis
1806,Phascolion tuberculosum
1807,Edwardsia danica
1808,Halcampa duodecimcirrata
1809,Pennatula sp.
1810,Halicryptus spinulosus
1811,Paranais litoralis
1812,Athecata
1813,Dynamena pumila
1814,Eucratea loricata
1815,Tubulariidae
1816,Anoplodactylus petiolatus
1817,Polydora quadrilobata
1818,Phoronida
1819,Pontoporeia sp.
1820,Terebellides sp.
1821,Hydractinia sp.
1822,Sabellaria sp.
1823,Ascidiacea indet.
1824,Edwardsia sp.
1825,Tubificidae
1826,Leucon nasica
1827,Paraonides sp.
1828,Aora gracilis
1829,Potamilla sp.
1830,Edwardsia tuberculata
1831,Phascolosoma sp.
1832,Corophium sp.
1833,Idotea balthica
1834,Cumella pygmaea
1835,Phascolosoma minutum
1836,Leucothoe spinicarpa
1837,Modiolus marmorata
1838,Gammarus oceanicus
1839,Janira maculosa
1841,Nematoda
1842,Aspidosiphon clavatus
1843,Phascolosoma elongata
1844,Phascolosoma margaritaceum
1845,Phascolosoma procera
1846,Bryozoa
1847,Ctenophora
1848,Enchytraeidae
1849,Tubifex costatus
1850,Tubificoides benedii
1851,Alkmaria romijni
1852,Amphitritinae
1853,Autolytinae
1854,Autolytus sp.
1855,Capitomastus minimus
1856,Chaetopterus sp.
1857,Eteone barbata
1858,Eteone foliosa
1859,Eteone picta
1860,Eupolymnia nesidensis
1861,Eusyllinae
1862,Eusyllis blomstrandi
1863,Glycera lapidum
1864,Hydroides norvegica
1865,Lumbrineris latreilli
1866,Malacoceros sp.
1867,Malacoceros tetracerus
1868,Malacoceros vulgaris
1869,Manayunkia aestuarina
1870,Marenzelleria viridis
1871,Marenzelleria wireni
1872,Microphthalmus fragilis
1873,Microphthalmus sczelkowii
1874,Microphthalmus similis
1875,Neanthes irrorata
1876,Neanthes sp.
1877,Nephtys assimilis
1878,Nephtys pente
1879,Ophryotrocha puerilis siberti
1880,Phyllodoce longipes
1881,Polydora caeca
1882,Praxillella sp.
1883,Pseudobrania limbata
1884,Pseudopotamilla reniformis
1885,Sigalion mathildae
1886,Sige fusigera
1887,Spio mecznikowianus
1888,Spirorbis sp.
1889,Streblospio shrubsolii
1890,Streptosyllis websteri
1891,Tharyx vivipara
1892,Abra prismatica
1893,Barnea candida
1894,Cardiidae
1895,Cerastoderma exiguum
1896,Cochlodesma praetenue
1897,Dosinia lupinus
1898,Ensis americanus
1899,Ensis arcuatus
1900,Ensis ensis
1901,Ensis sp.
1902,Gari fervensis
1903,Hiatella arctica
1904,Lutraria lutraria
1905,Lutraria sp.
1906,Mactra corallina
1907,Petricolaria pholadiformis
1908,Spisula elliptica
1909,Spisula solida
1910,Clathrus trevelyanus
1911,Elysia viridis
1912,Hydrobia neglecta
1913,Hydrobia ventrosa
1914,Lacuna vincta
1915,Littorina saxatilis
1916,Littorina sp.
1917,Lunatia catena
1918,Lunatia sp.
1919,Mangelia nebula
1920,Onoba semicostata
1921,Potamopyrgus antipodarum
1922,Retusa truncatula
1923,Tectura testudinalis
1924,Theodoxus fluviatilis var. baltica
1925,Trophon truncatus
1926,Velutina velutina
1927,Lepidochitona cinerea
1928,Acidostoma laticorne
1929,Acidostoma neglectum
1930,Ampelisca typica
1931,Amphilochidae
1932,Ampithoe rubricata
1933,Apherusa ovalipes
1934,Ascidicola rosea
1935,Atylus falcatus
1936,Atylus sp.
1937,Balanus balanoides
1939,Balanus crenatus
1940,Balanus improvisus
1941,Balanus sp.
1942,Bathyporeia guilliamsoniana
1943,Bathyporeia pelagica
1944,Bathyporeia pilosa
1945,Bathyporeia sarsi
1946,Bathyporeia sp.
1947,Bodotria scorpioides
1948,Callianassa tyrrhena
1949,Calliopius laeviusculus
1950,Cancer pagurus
1951,Candona neglecta
1952,Caridea
1953,Chaetogammarus stoerensis
1954,Cheirocratus intermedius
1955,Corophium lacustre
1956,Crangon crangon
1957,Cyprideis torosa
1958,Cytherissa lacustris
1959,Diastylis laevis
1960,Dulichia spinosissima
1961,Ebalia cranchii
1962,Elasmopus rapax
1963,Ericthonius brasiliensis
1964,Eudorellopsis deformis
1965,Galathea intermedia
1966,Gammarellus homari
1967,Gammarus locusta
1968,Gammarus salinus
1969,Gammarus zaddachi
1970,Harpacticoida
1971,Harpinia laevis
1972,Haustorius arenarius
1973,Hippomedon denticulatus
1974,Hippomedon propinquus
1975,Hippomedon sp.
1976,Ilyocryptus sordidus
1977,Ischyrocerus anguipes
1978,Jaera albifrons
1979,Jaera sp.
1980,Lamprops fasciata
1981,Liocarcinus pusillus
1982,Macropodia rostrata
1983,Maera sp.
1984,Megaluropus agilis
1985,Melita obtusata
1986,Melita palmata
1987,Melita pellucida
1988,Metopa rubrovittata
1989,Metopa solsbergi
1990,Microprotopus maculatus
1991,Monoculodes subnudus
1992,Mysidae
1993,Mysidopsis gibbosa
1994,Mysis sp.
1995,Nannonyx goesi
1996,Neomysis integer
1997,Orchomenella nana
1998,Pagurus cuanensis
1999,Pontocrates altamarinus
2000,Pontocrates arenarius
2001,Pontocrates sp.
2002,Praunus flexuosus
2003,Praunus inermis
2004,Praunus neglectus
2005,Pseudione borealis
2006,Pseudocuma sp.
2007,Rhodinicola elongata
2008,Sabinea sarsii
2009,Saduria entomon
2010,Schistomysis ornata
2011,Siphonoecetes colletti
2012,Socarnes vahli
2013,Sphaeroma rugicauda
2014,Tanaidae
2015,Tanaissus lilljeborgi
2016,Tryphosa sarsi
2017,Unciola planipes
2018,Urothoe elegans
2019,Urothoe grimaldii
2020,Proceraea cornuta
2021,Nymphon brevirostre
2022,Nymphon rubrum
2023,Phoxichilidium femoratum
2024,Hydracarina
2025,Asteriidae
2026,Acrocnida brachiata
2027,Axiognathus squamata
2028,Ophiopholis aculeata
2029,Strongylocentrotus droebachiensis
2030,Apoda
2031,Phyllophorus pellucidus
2032,Psolus sp.
2033,Diastylis spinulosa
2034,Acontiaria indet.
2035,Anemonactis mazeli
2036,Athenaria
2037,Edwardsia longicornis
2038,Metridium senile
2039,Paraedwardsia arenaria
2040,Sagartiogeton laceratus
2041,Stomphia coccinea
2042,Tealia felina
2043,Tealia sp.
2044,Thenaria
2045,Discocelides langi
2046,Corymorpha nutans
2047,Hydractinia echinata
2048,Alcyonidium gelatinosum
2049,Alcyonidium mytili
2050,Alcyonidium polyoum
2051,Conopeum reticulum
2052,Conopeum seurati
2053,Cribrilina punctata
2054,Electra crustulenta
2055,Electra pilosa
2056,Ascidiella scabra
2057,Botryllus schlosseri
2058,Botryllus sp.
2059,Ciona intestinalis
2060,Cnemidocarpa devia
2061,Dendrodoa grossularia
2062,Molgula citrina
2063,Molgula manhattensis
2064,Polycarpa fibrosa
2065,Styela clava
2066,Styela coriacea
2067,Styela rustica
2068,Styela sp.
2069,Dina lineata
2070,Chironomidae
2071,Chironomini
2072,Chironomus fluviatilis gr.
2073,Chironomus halophilus gr.
2074,Chironomus plumosus gr.
2075,Chironomus salinarius gr.
2076,Chironomus semireductus gr.
2077,Chironomus sp.
2078,Cladotanytarsus lepidocalcar
2079,Cladotanytarsus mancus gr
2080,Cryptochironomus sp.
2081,Diptera
2082,Endochironomus tendens
2083,Euorthocladius thienemanni
2084,Fleuria lacustris
2085,Glyptotendipes sp.
2086,Macropelopia sp.
2087,Microchironomus tener
2088,Micropsectra sp.
2089,Nymphulinae
2090,Polypedilum bicrenatum gr.
2091,Polypedilum nubeculosum gr.
2092,Procladius sp.
2093,Psectrocladius sp.
2094,Stictochironomus sp.
2095,Syrphidae
2096,Tanytarsus sp.
2097,Tipulidae
2098,Scyphozoa
2099,Trematoda
2100,Ammodytidae
2101,Agonus cataphractus
2102,Aphia minuta
2103,Cyclopterus lumpus
2104,Gasterosteus aculeatus
2105,Gasterosteus pungitius
2106,Limanda limanda
2107,Microstomus kitt
2108,Pholis gunnellus
2109,Pleuronectes platessa
2110,Pomatoschistus minutus
2111,Pomatoschistus pictus
2112,Pomatoschistus sp.
2113,Siphonostoma typhle
2114,Solea solea
2115,Syngnathus rostellatus
2116,Zoarces viviparus
2117,Amphioxus lanceolatus
2118,Acartia spp.
2119,Calanus spp.
2120,Centropages hamatus
2121,Centropages typicus
2122,Cyclops spp.
2123,Eurytemora spp.
2124,Metridia spp.
2125,Nauplie
2126,Oithona spp.
2127,Oncaea spp.
2128,Paracalanus parvus
2129,Pseudocalanus minutus
2130,Temora longicornis
2131,Copepod eggs
2132,Bosmina coregoni maritima
2133,Evadne nordmanni
2134,Evadne spinifera
2135,Podon intermedius
2136,Podon leuckartii
2137,Pleopsis polyphemoides
2138,Keratella cruciformis
2139,Keratella quadrata
2140,Synchaeta spp.
2141,Cirripedia
2142,Oikopleura dioica
2143,Fritillaria borealis
2144,Sagitta spp.
2145,Strombidium spp.
2146,Lohmaniella oviformis
2147,Lohmaniella spiralis
2148,Tontonia spp.
2149,Laboea strobila
2150,Laboea spp.
2151,Unidentifred oligotrich ciliates
2152,Codonella spp.
2153,Eutintinnus pectinis
2154,Favella ehrenbergii
2155,Helicostomella subulata
2156,Parafavella denticulata
2157,Proplectella spp.
2158,Salpingella spp.
2159,Stenosemella spp.
2160,Tintinnopsis campanula
2161,Tintinnopsis cylindrica
2162,Tintinnopsis magna
2163,Tintinnopsis minuta
2164,Tintinnopsis
2165,Unidentifred tintinnids
2166,Balanion spp.
2167,Cyclidium spp.
2168,Didinium spp.
2169,Euplotes spp.
2171,Mesodinium pulex
2172,Tiarina fusus
2173,Uronema spp.
2174,Unidentifred ciliates
2175,Acmaeidae indet.
2176,Amphipholis squamata
2177,Anomia sp.
2179,Capitellidae
2181,Caprella punctata
2194,Hemicythere
2198,Monoculodes sp.
2200,Natica alderi
2202,Nereis succinea
2203,Nereis virens
2209,Dulichia nordlandica
2210,Eleocharis parvula
2211,Scirpus parvulus
2212,Batrachium baudotii
2213,Batrachium sp.
2214,Myriophyllum spicatum
2215,Hippuris vulgaris
2216,Najas marina
2217,Zannichellia sp.
2218,Zannichellia major
2219,Zannichellia pedunculata
2220,Zannichellia repens
2221,Zannichellia palustris
2222,Ruppia sp.
2223,Ruppia maritima
2224,Ruppia cirrhosa
2225,Zostera noltii
2226,Zostera angustifolia
2227,Zostera marina
